date	year	month	eR_Market	AAA_level_dif_z	ACDGNO_level_pc_real_log_dif_z	ADXDNO_level_pc_real_log_dif_z	AHETPI_level_real_log_dif_dif_z	AMBSL_level_pc_real_log_dif_dif_z	AMDMUO_level_pc_real_log_dif_z	AWHMAN_level_z	AWOTMAN_level_dif_z	BAA_level_dif_z	BOGAMBNS_level_pc_real_log_dif_dif_z	BOGNONBR_level_pc_real_log_dif_dif_z	BUSLOANS_level_pc_real_log_dif_dif_z	CE16OV_level_log_dif_z	CES0600000007_level_z	CES0600000008_level_real_log_dif_dif_z	CES2000000008_level_real_log_dif_dif_z	CES3000000008_level_real_log_dif_dif_z	CES4300000001_level_log_dif_z	CES4422000001_level_log_dif_z	CEU0500000001_level_log_dif_z	CEU6500000001_level_log_dif_z	CIVPART_level_log_dif_z	CLF16OV_level_log_dif_z	CMWRBPPRIV_level_log_z	CNERBPPRIV_level_log_z	CP3M_level_dif_z	CPF3M_level_dif_z	CPIAPPSL_level_log_dif_dif_z	CPIAUCSL_level_log_dif_dif_z	CPIENGSL_level_log_dif_dif_z	CPIFABSL_level_log_dif_dif_z	CPILEGSL_level_log_dif_dif_z	CPILFESL_level_log_dif_dif_z	CPIMEDSL_level_log_dif_dif_z	CPITRNSL_level_log_dif_dif_z	CPIUFDNS_level_log_dif_dif_z	CPIULFSL_level_log_dif_dif_z	CPN3M_level_dif_z	CSOUBPPRIV_level_log_z	CUSR0000SA0L5_level_log_dif_dif_z	CUSR0000SAC_level_log_dif_dif_z	CUSR0000SAD_level_log_dif_dif_z	CUSR0000SAS_level_log_dif_dif_z	CUUR0000SA0L2_level_log_dif_dif_z	CUUR0000SAM2_level_log_dif_dif_z	CUUR0000SAN_level_log_dif_dif_z	CUUR0000SEHA_level_log_dif_dif_z	CUUR0000SEHF01_level_log_dif_dif_z	CUUR0000SETB01_level_log_dif_dif_z	CWSTBPPRIV_level_log_z	DGORDER_level_pc_real_log_dif_z	DIFFONE_level_dif_z	DIFFSIX_level_dif_z	DIFFTHREE_level_dif_z	DMANEMP_level_log_dif_z	DSPIC96_level_log_dif_z	EXCAUS_level_log_dif_z	EXCRESNS_level_pc_real_log_dif_dif_z	EXJPUS_level_log_dif_z	EXSZUS_level_log_dif_z	EXUSUK_level_log_dif_z	FEDFUNDS_level_dif_z	GS1_level_dif_z	HOUSTMW_level_log_z	HOUSTNENSA_level_log_z	HOUSTNE_level_log_z	HOUSTNF_level_log_z	HOUSTS_level_log_z	HOUSTW_level_log_z	INDPRO_level_log_dif_z	IPBUSEQ_level_log_dif_z	IPCONGD_level_log_dif_z	IPDCONGD_level_log_dif_z	IPDMAT_level_log_dif_z	IPFINAL_level_log_dif_z	IPMAN_level_log_dif_z	IPMAT_level_log_dif_z	IPMINE_level_log_dif_z	IPNCONGD_level_log_dif_z	IPNMAN_level_log_dif_z	IPNMAT_level_log_dif_z	IPUTIL_level_log_dif_z	LNU01300001_level_log_dif_z	LNU01300060_level_log_dif_z	LNU01327662_level_log_dif_z	M04202USM349NNBR_level_log_dif_dif_z	M0495AUSM346NNBR_level_log_dif_dif_z	M0523BUSM244NNBR_level_pc_real_log_dif_z	M08297USM548NNBR_level_log_dif_z	M08335USM499NNBR_level_dif_z	M0882BUSM350NNBR_level_dif_z	M10044USM144NNBR_level_pc_real_log_dif_dif_z	M1125AUSM343NNBR_level_log_dif_z	M1125BUSM347NNBR_level_log_dif_z	M1346BUSM156NNBR_level_dif_z	M1491BUSM144NNBR_level_pc_real_z	M1SL_level_pc_real_log_dif_dif_z	M2SL_level_pc_real_log_dif_dif_z	MANEMP_level_log_dif_z	MCUMFN_level_dif_z	NAPMBI_level_z	NAPMCI_level_z	NAPMEI_level_z	NAPMEXI_level_z	NAPMII_level_z	NAPMIMP_level_z	NAPMNOI_level_z	NAPMPI_level_z	NAPMPRI_level_z	NAPMSDI_level_z	NAPM_level_z	NDMANEMP_level_log_dif_z	NEWORDER_level_pc_real_log_dif_z	NFORBRES_level_pc_real_log_dif_dif_z	NMFEI_level_z	NPPTTL_level_log_dif_z	PAYEMS_level_log_dif_z	PCEC96_level_pc_log_dif_z	PCEDGC96_level_log_dif_dif_z	PCEDG_level_real_log_dif_dif_z	PCENDC96_level_log_dif_dif_z	PCEND_level_real_log_dif_dif_z	PCEPI_level_log_dif_dif_z	PCESC96_level_log_dif_dif_z	PCES_level_real_log_dif_dif_z	PCE_level_real_log_dif_dif_z	PERMITMW_level_log_z	PERMITNE_level_log_z	PERMITS_level_log_z	PERMITW_level_log_z	PERMIT_level_log_z	PPIACO_level_log_dif_dif_z	PPICRM_level_log_dif_dif_z	PPIFCG_level_log_dif_dif_z	PPIFGS_level_log_dif_dif_z	PPIIDC_level_log_dif_dif_z	PPIITM_level_log_dif_dif_z	RSFSXMV_level_pc_real_log_dif_z	RSXFS_level_pc_real_log_dif_z	SRVPRD_level_log_dif_z	SUUR0000SA0L1E_level_log_dif_dif_z	TB3MS_level_dif_z	TCU_level_dif_z	TOTALSL_level_pc_real_log_dif_dif_z	TWEXBMTH_level_log_dif_z	TWEXMMTH_level_log_dif_z	UEMP15OV_level_log_dif_z	UEMP15T26_level_log_dif_z	UEMP27OV_level_log_dif_z	UEMP5TO14_level_log_dif_z	UEMPLT5_level_log_dif_z	UEMPMEAN_level_dif_z	UMCSENT_level_dif_z	UNEMPLOY_level_log_dif_z	UNRATE_level_dif_z	USAURAMS_level_log_dif_z	USCONS_level_log_dif_z	USEHS_level_log_dif_z	USFIRE_level_log_dif_z	USGOOD_level_log_dif_z	USGOVT_level_log_dif_z	USINFO_level_log_dif_z	USLAH_level_log_dif_z	USMINE_level_log_dif_z	USPBS_level_log_dif_z	USPRIV_level_log_dif_z	USSERV_level_log_dif_z	USTPU_level_log_dif_z	USTRADE_level_log_dif_z	USWTRADE_level_log_dif_z	W211RC1_level_pc_real_log_dif_z
1950-01	1950	01	.01635076							-1.4822788057746							-2.06647346960605																																																					1.9699761389589																																				1.01405299644513		-0.478787928997384		0.810516217243482	1.04785020555981	-0.0368479711347388	0.303100996478736	0.828377165293021																																																												
1950-02	1950	02	.01398902	0.038011278813411						-1.33550915271783		-0.0095600167654202				0.226329173743308	-1.73431191429241						-1.30232479971565	-0.256210038192639	-0.0270236855603059	-0.243940372034363																																-0.0985135610164845												1.78892450166945			0.130173834589087	2.01596353119797	-0.0305919032987294	-0.172482028040076	-0.652235693965932	0.359285697969773		-1.41752538020956		-0.241233008053086				-0.0932193845587928	-0.0596858947796243					-1.21295269539064				0.0242950242935553	0.384461578168616	-0.100796913136317				0.125114088722615				0.15141311538858		-0.0734628379333946		0.834488665755626	1.34880315291103	0.544694936987182	1.28980606058837	1.02000848684496	0.77576914734358					-2.45284186436352																							-1.1648978692875		0.123704349498571					-0.0314134601383332	-0.175239796370618	0.183338492860139	0.883502734841538	-1.88686401319898	0.822458517628562		-0.656956146037972	-0.505044165768208		0.410147373169744	0.641619766800307	0.703144301140921	-2.42048228211076	-0.870362826330579	-0.162225209901974	-0.317551544378339	-12.7542179372968	-1.62518327827973	-2.32637454041727	0.514891542762005	-1.03548610166212	-0.386779240595433	-1.20420089625303	
1950-03	1950	03	.01191673	-0.00982730622980839						-1.33550915271783		-0.0095600167654202				-0.449574933569668	-1.23606958132197						1.62008792959453	0.289175679422234	-0.567952697061784	-0.798394272645294					-0.00128925612733221	-1.04955097418179					-4.08530364296976	-0.00116403816255947	1.8211887488752	-0.00123583056166771							-0.000553850574210075			1.52636891260557								1.2752509783336												2.30100514247047			3.09043213801971	0.457909602904048	1.99636145519724	1.50731305169364	-0.487404362107673	1.8614233845383		4.34647064826312		1.6016949609256				0.144141235793602	0.912733598092627		-0.216145618800811	0.174829621432144		-0.717952736969901				0.150556628102212	-0.000406161803466094	-0.517950403043836				1.63002669742567				0.909490586620092		0.273958668692882		0.750585095963123	1.23594579765432	0.962037494580559	1.62714112524123	1.23901571147575	2.43151995248229					4.86793347177681															-0.807198466753527	-0.946157772383678	-0.424668343478999	0.565248665167517	-0.482469912740711	0.566179186128391			2.88758779292698		0.00323735590031489					-0.613479294314158	-1.10474402509983	0.382903598354308	-0.0581268766261723	-1.11041008157755	0.996435804495056		-0.456413460002733	-0.505044165768213		0.4518448945641	-1.76195851861832	0.422527355626809	4.77326493924801	6.77332584222062	0.393605165261837	0.116476591492949	15.9394666202492	1.23972325418738	3.73814438822111	-1.07227439923976	0.134363055136248	-0.175905480287647	-0.0841702627725588	
1950-04	1950	04	.03822496	0.0858498638566282						-0.454891234377252		-0.0592207749965303				3.78728843951207	-0.405665693037881						1.39558471359349	2.25550266474353	2.13119913484768	2.43150449502725					-0.00128925612733221	-0.298272290204025					4.08943167807733	-0.00116403816255947	-0.61140399356504	-0.00123583056166771							-0.000553850574210075			-1.52895837457818								2.77363744810026												2.19242568214883			3.17448025085761	1.92541458105154	2.66236140777157	2.62664868642742	2.89534473802901	2.8673943308324		2.59466963764123		1.80141576834078				0.380670793050681	0.908262688084248		0.521913032126748	0.474525171844483		0.615433057994053				0.168032691342351	0.674653362891273	-1.07415505625387				2.40217956230977				1.75906016644851		0.53452479866259		1.85331772752173	2.36451935022141	1.18097129528528	1.35727307351894	2.06029280384122	0.919307421640901					2.92277765221059															0.000850582585017367	0.34259675475436	-0.424668343478999	-0.568029373960464	0.000190557149396107	-0.573210942424541			2.50766574633909		0.0755175520592681					0.10357585974413	-0.952027758042857	1.11806464173236	-2.50992486481685	-0.375709369027732	0.300526657029074		-2.26831717418809	-2.53308143842499		2.16252575570036	1.82697419473119	0.693048973389789	2.45045316671252	0.269531468378467	0.625708458455906	0.763252253031522	0.123597941644627	2.21296710152716	2.91085161472709	2.08485752557293	3.03896159732934	0.836781366392363	0.998057887558754	
1950-05	1950	05	.04167678	0.0380112788134088						-0.454891234377252		0.0897614996967978				-0.0218885503707605	-0.405665693037881						1.09115056012269	1.26965797091465	-0.565209184281692	-0.754778437329736					-0.00128925612733221	1.63848183018234					-2.04161981270799	0.419691032646714	1.19092146664897	1.39413178543416							1.9031760996788			3.03855812303694								4.43054490172899												2.56015409187224			2.14908270630764	2.85180506936598	2.06504467252517	1.87016652790841	2.01848243282893	2.37611401641056		1.76705937065118		0.65645361830192				0.261578176569496	1.22402811867269		1.11044645181745	1.45399256858604		-0.88433678713556				1.08691189220924	0.853375214216809	-1.28273180120763				4.0151438345181				2.5955594450488		1.63469290297913		2.52454628586174	2.77832965282934	2.41247392424935	2.54637917642029	2.96369760544324	2.01128167806675					2.22881424004233															1.20138774613344	0.749628568812667	1.6900752267689	1.12568734720732	0.480844117003794	1.67540946226807			-1.34713978556026		0.0273307546199661					-0.543819906713063	0.58245585647217	-1.35302150068854	-1.63580932757755	-0.104527339730581	0.126549370162579		-1.1448477687621	-1.5190628020966		2.11112709993214	0.381812007788381	1.23399933558871	3.71089654222135	-2.89194908496004	-0.0820093070644857	0.541527577547036	0.0396539817380888	1.20900183546608	2.75303074227313	0.497774077915943	-1.06883195871128	1.04616807520795	1.55603852147037	
1950-06	1950	06	-.06106803	0.038011278813411						-0.0145822752069523		0.139422257927908				1.5835456976562	0.0925766399325773						1.89572315549044	1.07512265541849	1.5848108803719	1.31655951395473					-0.00128925612733221	-0.156062001952815					0.00206401755378591	-0.422019108971833	0.564034549513808	-1.3966034465575							-0.958054902597912			-3.04114758500955								2.09491907320495												2.52660916854972			2.81180483907149	2.58956353642501	2.52550212087819	3.03409459353066	1.91434531325058	3.30434669852512		2.41251623957991		0.871345562047726				1.77903165093436	1.85132673576891		-0.390492623257404	-0.507433960336232		-0.109129749868872				-0.206363236649784	0.274289453165992	-0.170322494787569				1.83757492677742				2.87003577083952		2.19925285124683		3.24371974122605	2.90372671422568	2.53562418714575	2.0066430729757	3.2237686846923	0.664628240008874					2.39983573060015															-0.406883886233235	-0.5104341359692	-0.848473382846042	-0.567999347913786	0.474889663059845	-1.68680380204268			1.93534964847852		-0.0208560428193363					-0.418277723578702	-0.732507246377493	0.174744395266385	1.12058947856462	0.0395626502857779	0.648481230762067		-0.576575789043401	-0.505044165768208		2.51946262781123	0.37469157036564	0.135769870670881	2.08086644774159	-1.48129891502565	1.23556302462172	0.858048425277521	0.0813628607181271	1.92578510697264	2.67217794476025	0.492150011620324	3.1259053175944	1.13903400919	1.18850221078001	
1950-07	1950	07	.01349495	0.133688448899845						0.425726683963337		0.189083016159013				-0.580233177182759	0.424738195246204						0.65487173375543	0.256166969133305	-1.63885825149251	-1.87696115267287					0.99319323646585	1.16877098161153					2.03216845300707	0.834963606028634	1.68026219802235	1.38823169332947							1.86971201288337			1.51096387191638								1.85689944028214												2.55680696426613			3.07035099531136	2.22332028371145	2.94830865773087	1.47958232760826	1.33589419202565	3.00357112978053		1.64387813533336		2.39183411811951				0.603310429062227	-2.93274945724304		0.666708224027438	2.03176614541093		-0.337676537427548				-2.82165167998982	-2.8526588467	3.65358449603138				1.89414609183597				2.9484575782083		2.2861082279034		2.9680365833364	2.65293259143299	1.89934782884765	3.09454865648119	3.34696024854712	1.60203486792947					2.4078089539315															1.93666515526902	0.54605438990046	2.47632276879806	1.65989091668932	0.9321780130742	2.72705153800177			2.57647534635881		0.0273307546199661					-1.90316823981603	-0.365770647262024	-2.41595083043603	-2.00474725348789	-0.706261688712172	-1.09129163790289		-2.13965828498457	-2.0260721202608		1.76125812188939	0.131804557138162	-0.138553208823478	1.73528910570005	2.73372575840171	0.529640032521475	0.637411373490575	-0.803048933264535	0.939142400831577	1.96229352213898	-0.0324294293405102	2.25602821212908	0.992542658386947	1.78988027762901	
1950-08	1950	08	.04712377	-0.201181646402682						1.01280529619039		-0.4565068408454				3.4222225799302	1.08906130587347						2.48795875114852	-0.205505779532761	2.12028055527575	2.0126973635626					-0.00626168936086193	-0.895580879702351					-2.0280404178995	-0.00849858565997085	-2.90704733704705	-0.0070862374589902							-0.0332411816185564			-0.00636093345322246								4.27671100372943												2.7872524883922			2.96794167255524	3.76983519998828	3.01408505484511	1.06824689619921	1.28607540042967	4.02228317514788		1.81570373518206		4.45067174518821				0.255681940428885	0.90236503713525		1.00688145111797	0.122176838345011		-2.55252422360554				1.89056916974483	1.72778111230839	-0.517950403043836				4.8240021238925				2.92231697575204		2.22820464346569		2.5844774071421	2.85356788966714	1.49568863379832	2.44517865702443	3.1142650723769	5.44737251122474					5.23867409763993															-0.444071126311973	-0.411012853181565	-0.869674513480058	1.05067048985837	0.429501407891714	-1.66987479153671			4.12683084144892		0.0996109507789198					-3.03950345398559	-2.79064954590616	-1.3689670675928	-0.0444356042565934	-2.12904911537397	-0.569359777303403		-3.03573215338147	-2.53308143842499		1.36579183342693	0.596428934474174	1.21604488498965	4.44321352461116	4.04426480172528	0.862309130358847	1.90241423050381	1.13113572516855	2.00949555392141	4.59109561212303	1.0000174178508	2.95163670769019	2.25309673522941	4.27054576732625	
1950-09	1950	09	.04664715	0.133688448899848						0.27895703090657		-0.108881533227638				-1.38140530684896	0.258657417589385						0.92154591335319	-0.320469331642249	-1.63614242767497	-1.61607776739152					1.46154432723592	0.135672046946927					2.01876832610212	-0.829957134856342	-1.13521735704881	1.36502569213307							-1.8635589426036			-1.50848713142207								1.0519109657521												1.74007821201098			-0.946379395823489	-2.17998036646816	-2.79426483060065	-1.90170242810407	0.386235840448783	-2.52980863247213		0.576065907644869		-2.14023571482874				-1.48040349344583	0.260023272069454		0.0549805997759294	-1.0157689876234		-0.174356985060844				0.691248973828898	0.907445107224339	0.872561229981238				1.23259869025272				2.90924667452391		1.20041601969629		1.30195141174243	1.58705756956408	1.46832190871023	1.7705085277187	2.06029280384122	1.52116434471743					1.43750584814203															-0.416972501856186	-0.159588745781546	-0.827910649538068	-1.66396263207673	-0.0453261718976335	1.55591858379633			1.38478189584079		0.244171343096827					0.330574487453311	0.469323480608693	-0.0284675940690185	-1.07707911530194	0.284796052594716	-0.0474279167039153		-0.2796043493188	-0.505044165768208		0.70934619382038	-1.05244553691584	2.01485378959731	1.16018694010116	1.40882188816847	0.404813068377213	-0.64412158708211	0.0804979632783155	0.915309273705952	1.20970571378051	-0.555734207696744	1.3502283106651	-0.382723699879132	2.92444111223133	
1950-10	1950	10	-.00179946	0.133688448899845						0.719265990076869		0.0401007414656899				0.733937003092336	0.756899750559843						0.311779067441863	-1.588872975381	1.04662538165051	0.0209610605402322					0.449621118312613	0.277438433373324					-0.011160368079883	-0.00116403816255947	-0.000773573958509436	-1.38475666047991							0.90971159288789			1.50086529814564								2.42577392708402												0.873083200490148			0.400778374496341	1.20901425020133	-1.03556099163061	-0.953874354692739	1.09386890751521	-0.485438277097881		0.674695220223649		-1.09388259753966				-0.677167613510564	1.2143176657356		-2.2374329860118	-1.84351218203795		1.07951641235979				1.0298629361191	1.1094460861411	-1.69988529111515				2.13556291680303				2.04660679346736		0.53452479866259		-0.783651608814063	0.87229431960493	1.49568863379832	1.48377372276376	0.842065116832446	0.64921407349206					1.55032156668679															-1.12785494745588	-0.377310203001881	-0.803936373471625	-1.07926408813126	-0.04357198931313	-0.582825269105536			0.118775703087435		0.0273307546199661					-2.70695378574209	-3.03818699402733	-0.729640292238693	-2.51715852098549	-0.147572160263715	0.126549370162583		-1.55910199943388	-1.01205348393241		1.21385346582341	-0.349996748150789	-1.2245150379701	1.97841217057666	0.480775834345308	0.364688342228804	-0.432896127009416	-0.0435068409973719	0.669084002705881	1.48106084199006	-0.0410231974416005	-0.190025097776554	-0.388940943021761	-1.35801581044214	
